2 players, 29 turns, started: 2025-10-31 17:19:20, ended: 2025-10-31 17:19:53, duration: 33.9s, 242/1000
2 players, 30 turns, started: 2025-10-31 17:19:54, ended: 2025-10-31 17:20:30, duration: 36.4s, 243/1000
2 players, 27 turns, started: 2025-10-31 17:20:30, ended: 2025-10-31 17:21:02, duration: 31.7s, 244/1000
2 players, 30 turns, started: 2025-10-31 17:21:02, ended: 2025-10-31 17:21:36, duration: 34.6s, 245/1000
2 players, 27 turns, started: 2025-10-31 17:21:36, ended: 2025-10-31 17:22:09, duration: 32.5s, 246/1000
2 players, 29 turns, started: 2025-10-31 17:22:09, ended: 2025-10-31 17:22:42, duration: 33.0s, 247/1000
2 players, 28 turns, started: 2025-10-31 17:22:42, ended: 2025-10-31 17:23:15, duration: 33.7s, 248/1000
2 players, 31 turns, started: 2025-10-31 17:23:15, ended: 2025-10-31 17:23:53, duration: 37.7s, 249/1000
2 players, 27 turns, started: 2025-10-31 17:23:53, ended: 2025-10-31 17:24:26, duration: 32.6s, 250/1000
2 players, 30 turns, started: 2025-10-31 17:24:26, ended: 2025-10-31 17:25:01, duration: 35.3s, 251/1000
2 players, 28 turns, started: 2025-10-31 17:25:01, ended: 2025-10-31 17:25:32, duration: 30.7s, 252/1000
2 players, 29 turns, started: 2025-10-31 17:25:32, ended: 2025-10-31 17:26:04, duration: 32.2s, 253/1000
2 players, 28 turns, started: 2025-10-31 17:26:04, ended: 2025-10-31 17:26:37, duration: 32.7s, 254/1000
2 players, 27 turns, started: 2025-10-31 17:26:37, ended: 2025-10-31 17:27:10, duration: 33.9s, 255/1000
2 players, 29 turns, started: 2025-10-31 17:27:10, ended: 2025-10-31 17:27:47, duration: 36.5s, 256/1000
2 players, 30 turns, started: 2025-10-31 17:27:47, ended: 2025-10-31 17:28:21, duration: 33.6s, 257/1000
2 players, 29 turns, started: 2025-10-31 17:28:21, ended: 2025-10-31 17:28:53, duration: 32.2s, 258/1000
2 players, 29 turns, started: 2025-10-31 17:28:53, ended: 2025-10-31 17:29:26, duration: 33.5s, 259/1000
2 players, 29 turns, started: 2025-10-31 17:29:26, ended: 2025-10-31 17:30:04, duration: 37.9s, 260/1000
2 players, 29 turns, started: 2025-10-31 17:30:04, ended: 2025-10-31 17:30:38, duration: 33.4s, 261/1000
2 players, 29 turns, started: 2025-10-31 17:30:38, ended: 2025-10-31 17:31:12, duration: 34.4s, 262/1000
2 players, 29 turns, started: 2025-10-31 17:31:12, ended: 2025-10-31 17:31:45, duration: 32.5s, 263/1000
2 players, 28 turns, started: 2025-10-31 17:31:45, ended: 2025-10-31 17:32:18, duration: 33.4s, 264/1000
2 players, 27 turns, started: 2025-10-31 17:32:18, ended: 2025-10-31 17:32:51, duration: 32.7s, 265/1000
2 players, 30 turns, started: 2025-10-31 17:32:51, ended: 2025-10-31 17:33:25, duration: 33.8s, 266/1000
2 players, 29 turns, started: 2025-10-31 17:33:25, ended: 2025-10-31 17:33:57, duration: 32.5s, 267/1000
2 players, 37 turns, started: 2025-10-31 17:33:57, ended: 2025-10-31 17:34:39, duration: 41.7s, 268/1000
2 players, 29 turns, started: 2025-10-31 17:35:18, ended: 2025-10-31 17:35:53, duration: 35.5s, 269/1000
2 players, 31 turns, started: 2025-10-31 17:35:53, ended: 2025-10-31 17:36:30, duration: 36.9s, 270/1000
2 players, 29 turns, started: 2025-10-31 17:36:30, ended: 2025-10-31 17:37:06, duration: 35.9s, 271/1000
2 players, 28 turns, started: 2025-10-31 17:37:06, ended: 2025-10-31 17:37:38, duration: 31.7s, 272/1000
2 players, 26 turns, started: 2025-10-31 17:37:38, ended: 2025-10-31 17:38:09, duration: 31.4s, 273/1000
2 players, 28 turns, started: 2025-10-31 17:38:09, ended: 2025-10-31 17:38:41, duration: 32.1s, 274/1000
2 players, 29 turns, started: 2025-10-31 17:38:41, ended: 2025-10-31 17:39:15, duration: 33.3s, 275/1000
2 players, 30 turns, started: 2025-10-31 17:39:15, ended: 2025-10-31 17:39:50, duration: 35.4s, 276/1000
2 players, 27 turns, started: 2025-10-31 17:39:50, ended: 2025-10-31 17:40:21, duration: 30.6s, 277/1000
2 players, 28 turns, started: 2025-10-31 17:40:21, ended: 2025-10-31 17:40:52, duration: 31.3s, 278/1000
2 players, 27 turns, started: 2025-10-31 17:40:52, ended: 2025-10-31 17:41:23, duration: 31.2s, 279/1000
2 players, 29 turns, started: 2025-10-31 17:41:23, ended: 2025-10-31 17:41:57, duration: 33.7s, 280/1000
2 players, 26 turns, started: 2025-10-31 17:41:57, ended: 2025-10-31 17:42:27, duration: 30.6s, 281/1000
2 players, 29 turns, started: 2025-10-31 17:42:27, ended: 2025-10-31 17:43:02, duration: 34.5s, 282/1000
2 players, 28 turns, started: 2025-10-31 17:43:02, ended: 2025-10-31 17:43:34, duration: 32.4s, 283/1000
2 players, 32 turns, started: 2025-10-31 17:43:34, ended: 2025-10-31 17:44:13, duration: 38.3s, 284/1000
2 players, 28 turns, started: 2025-10-31 17:44:13, ended: 2025-10-31 17:44:45, duration: 32.8s, 285/1000
2 players, 27 turns, started: 2025-10-31 17:44:45, ended: 2025-10-31 17:45:17, duration: 31.8s, 286/1000
2 players, 29 turns, started: 2025-10-31 17:45:17, ended: 2025-10-31 17:45:53, duration: 35.8s, 287/1000
2 players, 29 turns, started: 2025-10-31 17:45:53, ended: 2025-10-31 17:46:28, duration: 35.2s, 288/1000
2 players, 35 turns, started: 2025-10-31 17:46:28, ended: 2025-10-31 17:47:05, duration: 37.3s, 289/1000
2 players, 25 turns, started: 2025-10-31 17:47:05, ended: 2025-10-31 17:47:38, duration: 32.7s, 290/1000
2 players, 28 turns, started: 2025-10-31 17:47:38, ended: 2025-10-31 17:48:11, duration: 32.4s, 291/1000
2 players, 34 turns, started: 2025-10-31 17:48:11, ended: 2025-10-31 17:48:47, duration: 37.0s, 292/1000
2 players, 28 turns, started: 2025-10-31 17:48:47, ended: 2025-10-31 17:49:21, duration: 33.1s, 293/1000
2 players, 28 turns, started: 2025-10-31 17:49:21, ended: 2025-10-31 17:49:55, duration: 34.4s, 294/1000
2 players, 33 turns, started: 2025-10-31 17:49:55, ended: 2025-10-31 17:50:35, duration: 40.5s, 295/1000
2 players, 28 turns, started: 2025-10-31 17:50:35, ended: 2025-10-31 17:51:09, duration: 33.2s, 296/1000
2 players, 31 turns, started: 2025-10-31 17:51:09, ended: 2025-10-31 17:51:45, duration: 36.6s, 297/1000
2 players, 29 turns, started: 2025-10-31 17:51:45, ended: 2025-10-31 17:52:20, duration: 34.9s, 298/1000
2 players, 31 turns, started: 2025-10-31 17:52:20, ended: 2025-10-31 17:52:56, duration: 36.0s, 299/1000
2 players, 29 turns, started: 2025-10-31 17:52:56, ended: 2025-10-31 17:53:29, duration: 33.0s, 300/1000
2 players, 26 turns, started: 2025-10-31 17:53:29, ended: 2025-10-31 17:54:01, duration: 31.4s, 301/1000
2 players, 31 turns, started: 2025-10-31 17:54:01, ended: 2025-10-31 17:54:38, duration: 37.0s, 302/1000
2 players, 31 turns, started: 2025-10-31 17:54:38, ended: 2025-10-31 17:55:13, duration: 35.5s, 303/1000
2 players, 29 turns, started: 2025-10-31 17:55:13, ended: 2025-10-31 17:55:47, duration: 33.9s, 304/1000
2 players, 25 turns, started: 2025-10-31 17:55:47, ended: 2025-10-31 17:56:18, duration: 30.6s, 305/1000
2 players, 29 turns, started: 2025-10-31 17:56:18, ended: 2025-10-31 17:56:53, duration: 35.3s, 306/1000
2 players, 28 turns, started: 2025-10-31 17:56:53, ended: 2025-10-31 17:57:25, duration: 32.3s, 307/1000
2 players, 26 turns, started: 2025-10-31 17:57:25, ended: 2025-10-31 17:57:58, duration: 32.3s, 308/1000
2 players, 27 turns, started: 2025-10-31 17:57:58, ended: 2025-10-31 17:58:28, duration: 30.5s, 309/1000
2 players, 30 turns, started: 2025-10-31 17:58:28, ended: 2025-10-31 17:59:04, duration: 36.1s, 310/1000
2 players, 28 turns, started: 2025-10-31 17:59:04, ended: 2025-10-31 17:59:36, duration: 32.0s, 311/1000
2 players, 28 turns, started: 2025-10-31 17:59:36, ended: 2025-10-31 18:00:09, duration: 33.0s, 312/1000
2 players, 28 turns, started: 2025-10-31 18:00:09, ended: 2025-10-31 18:00:41, duration: 32.2s, 313/1000
2 players, 30 turns, started: 2025-10-31 18:00:41, ended: 2025-10-31 18:01:15, duration: 33.3s, 314/1000
2 players, 28 turns, started: 2025-10-31 18:01:15, ended: 2025-10-31 18:01:48, duration: 33.6s, 315/1000
2 players, 29 turns, started: 2025-10-31 18:01:48, ended: 2025-10-31 18:02:23, duration: 34.5s, 316/1000
2 players, 27 turns, started: 2025-10-31 18:02:23, ended: 2025-10-31 18:02:55, duration: 31.7s, 317/1000
2 players, 28 turns, started: 2025-10-31 18:02:55, ended: 2025-10-31 18:03:28, duration: 33.0s, 318/1000
2 players, 26 turns, started: 2025-10-31 18:03:28, ended: 2025-10-31 18:03:58, duration: 30.2s, 319/1000
2 players, 33 turns, started: 2025-10-31 18:03:58, ended: 2025-10-31 18:04:37, duration: 39.2s, 320/1000
2 players, 27 turns, started: 2025-10-31 18:04:37, ended: 2025-10-31 18:05:10, duration: 33.5s, 321/1000
2 players, 26 turns, started: 2025-10-31 18:05:10, ended: 2025-10-31 18:05:43, duration: 32.9s, 322/1000
2 players, 27 turns, started: 2025-10-31 18:05:43, ended: 2025-10-31 18:06:14, duration: 30.4s, 323/1000
2 players, 32 turns, started: 2025-10-31 18:06:14, ended: 2025-10-31 18:06:53, duration: 39.0s, 324/1000
2 players, 31 turns, started: 2025-10-31 18:06:53, ended: 2025-10-31 18:07:30, duration: 37.6s, 325/1000
2 players, 29 turns, started: 2025-10-31 18:07:30, ended: 2025-10-31 18:08:05, duration: 34.7s, 326/1000
2 players, 30 turns, started: 2025-10-31 18:08:05, ended: 2025-10-31 18:08:39, duration: 34.2s, 327/1000
2 players, 28 turns, started: 2025-10-31 18:08:39, ended: 2025-10-31 18:09:13, duration: 33.3s, 328/1000
2 players, 28 turns, started: 2025-10-31 18:09:13, ended: 2025-10-31 18:09:46, duration: 33.3s, 329/1000
2 players, 30 turns, started: 2025-10-31 18:09:46, ended: 2025-10-31 18:10:20, duration: 33.9s, 330/1000
2 players, 28 turns, started: 2025-10-31 18:10:20, ended: 2025-10-31 18:10:54, duration: 33.6s, 331/1000
2 players, 32 turns, started: 2025-10-31 18:10:54, ended: 2025-10-31 18:11:31, duration: 37.0s, 332/1000
2 players, 28 turns, started: 2025-10-31 18:11:31, ended: 2025-10-31 18:12:03, duration: 32.0s, 333/1000
2 players, 30 turns, started: 2025-10-31 18:12:03, ended: 2025-10-31 18:12:38, duration: 34.9s, 334/1000
2 players, 27 turns, started: 2025-10-31 18:12:38, ended: 2025-10-31 18:13:10, duration: 32.9s, 335/1000
2 players, 30 turns, started: 2025-10-31 18:13:10, ended: 2025-10-31 18:13:44, duration: 34.0s, 336/1000
2 players, 26 turns, started: 2025-10-31 18:13:44, ended: 2025-10-31 18:14:16, duration: 31.7s, 337/1000
2 players, 35 turns, started: 2025-10-31 18:14:16, ended: 2025-10-31 18:14:55, duration: 38.8s, 338/1000
2 players, 25 turns, started: 2025-10-31 18:14:55, ended: 2025-10-31 18:15:24, duration: 29.2s, 339/1000
2 players, 34 turns, started: 2025-10-31 18:15:24, ended: 2025-10-31 18:16:01, duration: 36.6s, 340/1000
2 players, 25 turns, started: 2025-10-31 18:16:01, ended: 2025-10-31 18:16:31, duration: 30.1s, 341/1000
2 players, 29 turns, started: 2025-10-31 18:16:31, ended: 2025-10-31 18:17:05, duration: 33.8s, 342/1000
2 players, 29 turns, started: 2025-10-31 18:17:05, ended: 2025-10-31 18:17:41, duration: 35.9s, 343/1000
2 players, 26 turns, started: 2025-10-31 18:17:41, ended: 2025-10-31 18:18:13, duration: 32.8s, 344/1000
2 players, 28 turns, started: 2025-10-31 18:18:13, ended: 2025-10-31 18:18:46, duration: 32.3s, 345/1000
